folio,line,type,word,pre_text,after_text
011r,N002,#slong,|s|o,,o
011r,N003,#slong,|s|treich,,treich
011r,N005,#slong,vi|s|ch,vi,ch
011r,N006,#slong,vi|s|ch,vi,ch
011r,N006,#slong,ha|s|t,ha,t
011r,N006,#slong,|s|o,,o
011r,N007,#slong,wa|s|-s-er,wa,-s-er
011r,N008,#slong,richcz|s|t,richcz,t
011r,N008,#slong,|s|o,,o
011r,N008,#slong,|s|neydt,,neydt
011r,N009,#slong,|s|emmel,,emmel
011r,N009,#slong,mag|s|tu,mag,tu
011r,N010,#slong,|s|uppen,,uppen
011r,N012,#slong,rei|s|ch,rei,ch
011r,N012,#slong,|s|,,
011r,N012,#slong,|s|ewdt,,ewdt
011r,N013,#slong,rei|s|ch,rei,ch
011r,N013,#slong,wa|s|-s-er,wa,-s-er
011r,N013,#slong,|s|ich,,ich
011r,N014,#slong,va|s|t,va,t
011r,N014,#slong,ver|s|iedt,ver,iedt
011r,N014,#slong,|s|eich,,eich
011r,N014,#slong,|s|chon,,chon
011r,N015,#slong,|s|cherben,,cherben
011r,N015,#slong,|s|chon,,chon
011r,N018,#slong,|s|iech,,iech
011r,N019,#slong,i|s|t,i,t
011r,N019,#slong,|s|a,,a
011r,N020,#slong,ver|s|alcz,ver,alcz
011r,N021,#slong,gmue|s|-s-,gmue,-s-
011r,N022,#slong,wal|s|ch,wal,ch
011r,N023,#slong,|s|emel,,emel
011r,N023,#slong,|s|treich,,treich
011v,N001,#slong,ha|s|tu,ha,tu
011v,N002,#slong,|s|o,,o
011v,N002,#slong,|s|tat,,tat
011v,N003,#slong,|s|ecz,,ecz
011v,N005,#slong,|s|o,,o
011v,N005,#slong,|s|o,,o
011v,N006,#slong,e|s||s|enn,e,|s|enn
011v,N006,#slong,e|s||s|enn,e|s|,enn
011v,N007,#slong,|s|ewd-s-,,ewd-s-
011v,N009,#slong,|s|y,,y
011v,N010,#slong,petter|s|ill,petter,ill
011v,N010,#slong,|s|aluon,,aluon
011v,N012,#slong,ro|s|t,ro,t
011v,N015,#slong,|s|y,,y
011v,N016,#slong,|s|malcz,,malcz
011v,N018,#slong,petter|s|ill,petter,ill
011v,N019,#slong,|s|toß,,toß
011v,N019,#slong,|s|y,,y
011v,N019,#slong,|s|pyß,,pyß
011v,N020,#slong,al|s|o,al,o
011v,N020,#slong,|s|ew,,ew
011v,N021,#slong,|s|o,,o
011v,N021,#slong,|s|ewd,,ewd
011v,N021,#slong,|s|y,,y
011v,N022,#slong,|s|chel-s-,,chel-s-
011v,N022,#slong,|s|y,,y
011v,N022,#slong,|s|malcz,,malcz
011v,N022,#slong,al|s|o,al,o
011v,N023,#slong,|s|ewdt,,ewdt
012r,N001,#slong,|s|affrann,,affrann
012r,N002,#slong,|s|malcz,,malcz
012r,N003,#slong,al|s|o,al,o
012r,N003,#slong,i|s|t,i,t
012r,N004,#slong,|s|o,,o
012r,N004,#slong,|s|ewd,,ewd
012r,N004,#slong,|s|y,,y
012r,N005,#slong,|s|y,,y
012r,N006,#slong,petter|s|ill,petter,ill
012r,N006,#slong,|s|toß,,toß
012r,N008,#slong,|s|y,,y
012r,N008,#slong,al|s|o,al,o
012r,N009,#slong,|s|ol,,ol
012r,N010,#slong,|s|ol,,ol
012r,N010,#slong,petter|s|ill,petter,ill
012r,N011,#slong,|s|toß,,toß
012r,N011,#slong,|s|lach-s-,,lach-s-
012r,N013,#slong,ra|s|t,ra,t
012r,N013,#slong,|s|y,,y
012r,N013,#slong,|s|malcz,,malcz
012r,N014,#slong,|s|y,,y
012r,N014,#slong,al|s|o,al,o
012r,N014,#slong,|s|y,,y
012r,N017,#slong,|s|o,,o
012r,N017,#slong,|s|y,,y
012r,N017,#slong,al|s|o,al,o
012r,N017,#slong,|s|ewd,,ewd
012r,N017,#slong,|s|y,,y
012r,N018,#slong,|s|pal,,pal
012r,N018,#slong,|s|chel-s-,,chel-s-
012r,N018,#slong,|s|y,,y
012r,N018,#slong,|s|palcz,,palcz
012r,N018,#slong,|s|y,,y
012r,N019,#slong,|s|y,,y
012r,N019,#slong,|s|malcz,,malcz
012r,N019,#slong,|s|y,,y
012r,N021,#slong,|s|lach-s-,,lach-s-
012r,N022,#slong,a|s||s|o,a,|s|o
012r,N022,#slong,a|s||s|o,a|s|,o
012r,N022,#slong,i|s|t,i,t
012r,N023,#slong,mor|s|chuchen,mor,chuchen
012v,N001,#slong,|s|emel,,emel
012v,N002,#slong,|s|tupp,,tupp
012v,N002,#slong,|s|neyd,,neyd
012v,N003,#slong,|s|chon,,chon
012v,N004,#slong,|s|malcz,,malcz
012v,N004,#slong,mor|s|er,mor,er
012v,N004,#slong,|s|ecz,,ecz
012v,N006,#slong,i|s|t,i,t
012v,N006,#slong,|s|o,,o
012v,N006,#slong,|s|neyd,,neyd
012v,N006,#slong,|s|cheybm,,cheybm
012v,N007,#slong,ti|s|ch,ti,ch
012v,N011,#slong,|s|eich,,eich
012v,N012,#slong,|s|ecz,,ecz
012v,N014,#slong,|s|lach,,lach
012v,N017,#slong,|s|o,,o
012v,N020,#slong,|s|o,,o
012v,N021,#slong,|s|e,,e
012v,N022,#slong,|s|trawben,,trawben
012v,N023,#slong,|s|ewdt,,ewdt
013r,N001,#slong,hay|s||s|en,hay,|s|en
013r,N001,#slong,hay|s||s|en,hay|s|,en
013r,N001,#slong,mag|s|,mag,
013r,N005,#slong,|s|ecz,,ecz
013r,N005,#slong,hay|s||s|-s-,hay,|s|-s-
013r,N005,#slong,hay|s||s|-s-,hay|s|,-s-
013r,N006,#slong,|s|chon,,chon
013r,N008,#slong,gnwg|s|am,gnwg,am
013r,N008,#slong,|s|o,,o
013r,N009,#slong,ariba|s||s|en,ariba,|s|en
013r,N009,#slong,ariba|s||s|en,ariba|s|,en
013r,N009,#slong,czewg|s|-s-,czewg,-s-
013r,N012,#slong,weych|s|len,weych,len
013r,N013,#slong,|s|o,,o
013r,N014,#slong,wa|s||s|er,wa,|s|er
013r,N014,#slong,wa|s||s|er,wa|s|,er
013r,N015,#slong,hay|s|-s-,hay,-s-
013r,N015,#slong,|s|malcz,,malcz
013r,N016,#slong,weych|s|len,weych,len
013r,N017,#slong,|s|malcz,,malcz
013r,N018,#slong,grew|s||s|en,grew,|s|en
013r,N018,#slong,grew|s||s|en,grew|s|,en
013r,N019,#slong,|s|o,,o
013r,N019,#slong,chrew|s||s|en,chrew,|s|en
013r,N019,#slong,chrew|s||s|en,chrew|s|,en
013r,N019,#slong,|s|neydt,,neydt
013r,N020,#slong,|s|toß,,toß
013r,N021,#slong,mor|s|er,mor,er
013r,N022,#slong,|s|iblein,,iblein
013r,N022,#slong,|s|emel,,emel
013v,N004,#slong,|s|o,,o
013v,N005,#slong,mag|s|t,mag,t
013v,N006,#slong,|s|malcz,,malcz
013v,N010,#slong,|s|o,,o
013v,N010,#slong,|s|o,,o
013v,N012,#slong,|s|lach,,lach
013v,N012,#slong,gro|s||s|en,gro,|s|en
013v,N012,#slong,gro|s||s|en,gro|s|,en
013v,N013,#slong,|s|picz,,picz
013v,N013,#slong,|s|y,,y
013v,N014,#slong,|s|affran,,affran
013v,N015,#slong,petter|s|ill,petter,ill
013v,N015,#slong,|s|aluan,,aluan
013v,N015,#slong,ra|s|t,ra,t
013v,N017,#slong,|s|chall,,chall
013v,N017,#slong,|s|toß,,toß
013v,N018,#slong,ra|s|t,ra,t
013v,N020,#slong,|s|o,,o
013v,N020,#slong,|s|lach,,lach
013v,N020,#slong,|s|chu|s||s|el,,chu|s||s|el
013v,N020,#slong,|s|chu|s||s|el,|s|chu,|s|el
013v,N020,#slong,|s|chu|s||s|el,|s|chu|s|,el
013v,N021,#slong,cze|s|am,cze,am
013v,N023,#slong,hay|s|ß,hay,ß
014r,N001,#slong,a|s|chen,a,chen
014r,N002,#slong,|s|malcz,,malcz
014r,N003,#slong,|s|,,
014r,N003,#slong,re|s|chlich,re,chlich
014r,N004,#slong,|s|tund,,tund
014r,N004,#slong,|s|ein,,ein
014r,N004,#slong,al|s|o,al,o
014r,N008,#slong,|s|ewd-s-,,ewd-s-
014r,N008,#slong,|s|lach,,lach
014r,N009,#slong,|s|y,,y
014r,N009,#slong,ge|s|lagen,ge,lagen
014r,N010,#slong,|s|ein,,ein
014r,N010,#slong,|s|alz,,alz
014r,N010,#slong,|s|affrann,,affrann
014r,N012,#slong,|s|o,,o
014r,N013,#slong,|s|chut,,chut
014r,N014,#slong,va|s|t,va,t
014r,N015,#slong,ze|s|am,ze,am
014r,N016,#slong,wa|s||s|er,wa,|s|er
014r,N016,#slong,wa|s||s|er,wa|s|,er
014r,N016,#slong,au|s||s|,au,|s|
014r,N016,#slong,au|s||s|,au|s|,
014r,N017,#slong,|s|neyd,,neyd
014r,N019,#slong,gmu|s|-s-,gmu,-s-
014r,N023,#slong,|s|ecz,,ecz
014v,N001,#slong,|s|o,,o
014v,N001,#slong,|s|ein,,ein
014v,N002,#slong,bur|s|t,bur,t
014v,N002,#slong,grew|s||s|en,grew,|s|en
014v,N002,#slong,grew|s||s|en,grew|s|,en
014v,N003,#slong,|s|o,,o
014v,N004,#slong,grew|s||s|en,grew,|s|en
014v,N004,#slong,grew|s||s|en,grew|s|,en
014v,N006,#slong,|s|ex,,ex
014v,N007,#slong,|s|piß,,piß
014v,N008,#slong,wur|s|t,wur,t
014v,N009,#slong,|s|y,,y
014v,N011,#slong,|s|y,,y
014v,N011,#slong,|s|y,,y
014v,N011,#slong,|s|chon,,chon
014v,N012,#slong,|s|y,,y
014v,N012,#slong,|s|y,,y
014v,N012,#slong,|s|inbell,,inbell
014v,N013,#slong,|s|y,,y
014v,N015,#slong,|s|neyd,,neyd
014v,N015,#slong,|s|emell,,emell
014v,N016,#slong,|s|nitel,,nitel
014v,N016,#slong,me|s||s|err,me,|s|err
014v,N016,#slong,me|s||s|err,me|s|,err
014v,N018,#slong,|s|trawben,,trawben
014v,N021,#slong,|s|o,,o
014v,N021,#slong,|s|a,,a
014v,N021,#slong,ver|s|alcz,ver,alcz
014v,N023,#slong,|s|o,,o
015r,N001,#slong,|s|chu|s||s|el,,chu|s||s|el
015r,N001,#slong,|s|chu|s||s|el,|s|chu,|s|el
015r,N001,#slong,|s|chu|s||s|el,|s|chu|s|,el
015r,N003,#slong,|s|ey,,ey
015r,N005,#slong,|s|tupp,,tupp
015r,N006,#slong,|s|achlin,,achlin
015r,N007,#slong,|s|ieden-s-,,ieden-s-
015r,N008,#slong,wa|s||s|er,wa,|s|er
015r,N008,#slong,wa|s||s|er,wa|s|,er
015r,N009,#slong,|s|ieden,,ieden
015r,N010,#slong,|s|neid,,neid
015r,N011,#slong,mini|s|ten,mini,ten
015r,N015,#slong,wey|s||s|en,wey,|s|en
015r,N015,#slong,wey|s||s|en,wey|s|,en
015r,N016,#slong,|s|peck,,peck
015r,N017,#slong,al|s|o,al,o
015r,N019,#slong,|s|o,,o
015r,N019,#slong,zi|s||s|einlen,zi,|s|einlen
015r,N019,#slong,zi|s||s|einlen,zi|s|,einlen
015r,N020,#slong,|s|o,,o
015r,N022,#slong,|s|o,,o
015v,N003,#slong,ge|s|tuecz,ge,tuecz
015v,N005,#slong,haidni|s|chen,haidni,chen
015v,N006,#slong,|s|neid,,neid
015v,N006,#slong,|s|nitten,,nitten
015v,N007,#slong,|s|ey,,ey
015v,N007,#slong,ver|s|neidt,ver,neidt
015v,N008,#slong,|s|y,,y
015v,N009,#slong,|s|malcz,,malcz
015v,N009,#slong,mor|s|er,mor,er
015v,N010,#slong,|s|ecz,,ecz
015v,N012,#slong,|s|ie,,ie
015v,N012,#slong,|s|ein,,ein
015v,N013,#slong,mug|s|t,mug,t
015v,N014,#slong,ge|s|otten,ge,otten
015v,N014,#slong,ha|s|t,ha,t
015v,N016,#slong,mor|s|ar,mor,ar
015v,N017,#slong,|s|ein,,ein
015v,N017,#slong,i|s|t,i,t
015v,N017,#slong,|s|o,,o
015v,N018,#slong,mor|s|ar,mor,ar
015v,N019,#slong,|s|ein,,ein
015v,N020,#slong,|s|uppen,,uppen
015v,N021,#slong,|s|tra,,tra
015v,N022,#slong,|s|uppen,,uppen
015v,N023,#slong,welle|s|t,welle,t
016r,N001,#slong,ge|s|tracz,ge,tracz
016r,N002,#slong,|s|o,,o
016r,N006,#slong,|s|tra,,tra
016r,N007,#slong,|s|y,,y
016r,N008,#slong,|s|y,,y
016r,N008,#slong,|s|y,,y
016r,N009,#slong,|s|y,,y
016r,N012,#slong,|s|lag,,lag
016r,N012,#slong,|s|y,,y
016r,N013,#slong,|s|piß,,piß
016r,N013,#slong,|s|picz,,picz
016r,N015,#slong,|s|y,,y
016r,N016,#slong,|s|y,,y
016r,N016,#slong,|s|ieden,,ieden
016r,N017,#slong,|s|y,,y
016r,N017,#slong,|s|y,,y
016r,N019,#slong,petter|s|ill,petter,ill
016r,N020,#slong,|s|chall,,chall
016r,N021,#slong,|s|y,,y
016r,N021,#slong,|s|ein,,ein
016r,N022,#slong,|s|y,,y
016r,N023,#slong,|s|chel,,chel
016r,N023,#slong,|s|y,,y
016r,N023,#slong,|s|chon,,chon
016r,N023,#slong,|s|toß,,toß
016v,N001,#slong,|s|pi|s||s|el,,pi|s||s|el
016v,N001,#slong,|s|pi|s||s|el,|s|pi,|s|el
016v,N001,#slong,|s|pi|s||s|el,|s|pi|s|,el
016v,N001,#slong,|s|aft,,aft
016v,N004,#slong,|s|indt,,indt
016v,N006,#slong,|s|picz,,picz
016v,N007,#slong,|s|y,,y
016v,N007,#slong,we|s|lach,we,lach
016v,N009,#slong,hub|s|ch,hub,ch
016v,N010,#slong,e|s||s|en,e,|s|en
016v,N010,#slong,e|s||s|en,e|s|,en
016v,N010,#slong,|s|o,,o
016v,N012,#slong,pe|s|t,pe,t
016v,N012,#slong,mug|s|t,mug,t
016v,N013,#slong,ge|s|otten,ge,otten
016v,N013,#slong,|s|ey,,ey
016v,N015,#slong,|s|ey,,ey
016v,N016,#slong,|s|y,,y
016v,N016,#slong,|s|ein,,ein
016v,N017,#slong,|s|y,,y
016v,N018,#slong,be|s|under,be,under
016v,N019,#slong,|s|y,,y
016v,N022,#slong,|s|y,,y
016v,N023,#slong,|s|y,,y
016v,N023,#slong,er|s|t,er,t
016v,N023,#slong,|s|toß,,toß
016v,N024,#slong,mor|s|ar,mor,ar
017r,N004,#slong,pachg|s|,pachg,
017r,N005,#slong,|s|y,,y
017r,N005,#slong,er|s|ten,er,ten
017r,N008,#slong,|s|emel,,emel
017r,N009,#slong,|s|cherblin,,cherblin
017r,N010,#slong,|s|affran,,affran
017r,N012,#slong,de|s|ter,de,ter
017r,N012,#slong,pe|s||s|er,pe,|s|er
017r,N012,#slong,pe|s||s|er,pe|s|,er
017r,N013,#slong,|s|ecz,,ecz
017r,N013,#slong,|s|ieden,,ieden
017r,N015,#slong,vi|s|chair,vi,chair
017r,N015,#slong,|s|o,,o
017r,N017,#slong,mor|s|ar,mor,ar
017r,N019,#slong,|s|y,,y
017r,N019,#slong,|s|ein,,ein
017r,N021,#slong,ge|s|to|s||s|en,ge,to|s||s|en
017r,N021,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
017r,N021,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
017r,N022,#slong,|s|chall,,chall
017r,N023,#slong,mor|s|ar,mor,ar
017v,N001,#slong,|s|chel-s-,,chel-s-
017v,N001,#slong,|s|toß,,toß
017v,N001,#slong,|s|piß,,piß
017v,N002,#slong,|s|alcz,,alcz
017v,N002,#slong,|s|y,,y
017v,N004,#slong,|s|chu|s||s|el,,chu|s||s|el
017v,N004,#slong,|s|chu|s||s|el,|s|chu,|s|el
017v,N004,#slong,|s|chu|s||s|el,|s|chu|s|,el
017v,N005,#slong,|s|trawben,,trawben
017v,N005,#slong,|s|ey,,ey
017v,N006,#slong,|s|ecz,,ecz
017v,N007,#slong,ey|s|nen,ey,nen
017v,N007,#slong,au|s||s|en,au,|s|en
017v,N007,#slong,au|s||s|en,au|s|,en
017v,N009,#slong,ey|s|nen,ey,nen
017v,N010,#slong,|s|al|s||s|en,,al|s||s|en
017v,N010,#slong,|s|al|s||s|en,|s|al,|s|en
017v,N010,#slong,|s|al|s||s|en,|s|al|s|,en
017v,N011,#slong,|s|y,,y
017v,N012,#slong,|s|y,,y
017v,N012,#slong,|s|ieden,,ieden
017v,N012,#slong,|s|y,,y
017v,N013,#slong,|s|treich,,treich
017v,N013,#slong,|s|y,,y
017v,N014,#slong,|s|y,,y
017v,N014,#slong,|s|ecz,,ecz
017v,N015,#slong,|s|ieden,,ieden
017v,N016,#slong,|s|y,,y
017v,N016,#slong,|s|y,,y
017v,N018,#slong,|s|y,,y
017v,N019,#slong,|s|o,,o
017v,N021,#slong,regel|s|pirren,regel,pirren
017v,N021,#slong,|s|o,,o
017v,N021,#slong,|s|chel,,chel
017v,N022,#slong,|s|neyd,,neyd
017v,N022,#slong,|s|y,,y
017v,N023,#slong,|s|chon,,chon
018r,N001,#slong,|s|ecz,,ecz
018r,N003,#slong,wa|s|-s-er,wa,-s-er
018r,N003,#slong,tun|s|t,tun,t
018r,N004,#slong,|s|y,,y
018r,N004,#slong,|s|ein,,ein
018r,N005,#slong,|s|o,,o
018r,N005,#slong,|s|toß,,toß
018r,N005,#slong,|s|y,,y
018r,N005,#slong,|s|y,,y
018r,N006,#slong,che|s||s|el,che,|s|el
018r,N006,#slong,che|s||s|el,che|s|,el
018r,N006,#slong,|s|ecz,,ecz
018r,N006,#slong,|s|y,,y
018r,N008,#slong,|s|y,,y
018r,N008,#slong,fur|s|tar,fur,tar
018r,N008,#slong,|s|o,,o
018r,N009,#slong,wa|s||s|er,wa,|s|er
018r,N009,#slong,wa|s||s|er,wa|s|,er
018r,N009,#slong,|s|tup,,tup
018r,N009,#slong,|s|y,,y
018r,N010,#slong,|s|o,,o
018r,N012,#slong,|s|o,,o
018r,N013,#slong,|s|y,,y
018r,N013,#slong,|s|y,,y
018r,N014,#slong,che|s||s|el,che,|s|el
018r,N014,#slong,che|s||s|el,che|s|,el
018r,N014,#slong,|s|ecz,,ecz
018r,N015,#slong,|s|olt,,olt
018r,N016,#slong,gie|s||s|en,gie,|s|en
018r,N016,#slong,gie|s||s|en,gie|s|,en
018r,N016,#slong,|s|ieden,,ieden
018r,N017,#slong,|s|o,,o
018r,N017,#slong,|s|o,,o
018r,N017,#slong,|s|treich,,treich
018r,N018,#slong,che|s||s|el,che,|s|el
018r,N018,#slong,che|s||s|el,che|s|,el
018r,N019,#slong,|s|ecz,,ecz
018r,N020,#slong,|s|ieden,,ieden
018r,N020,#slong,|s|tupp,,tupp
018r,N021,#slong,gew|s|-s-,gew,-s-
018r,N021,#slong,|s|ew,,ew
018r,N022,#slong,la|s|-s-,la,-s-
018r,N022,#slong,|s|equitur,,equitur
018v,N001,#slong,|s|al|s|en,,al|s|en
018v,N001,#slong,|s|al|s|en,|s|al,en
018v,N002,#slong,vi|s|chen,vi,chen
018v,N002,#slong,|s|aluan,,aluan
018v,N003,#slong,wali|s|ch,wali,ch
018v,N003,#slong,nu|s|-s-,nu,-s-
018v,N004,#slong,e|s||s|eich,e,|s|eich
018v,N004,#slong,e|s||s|eich,e|s|,eich
018v,N004,#slong,al|s|o,al,o
018v,N005,#slong,e|s||s|en,e,|s|en
018v,N005,#slong,e|s||s|en,e|s|,en
018v,N006,#slong,vi|s|ch,vi,ch
018v,N007,#slong,|s|o,,o
018v,N007,#slong,|s|lag,,lag
018v,N008,#slong,|s|ey,,ey
018v,N009,#slong,ro|s|t,ro,t
018v,N009,#slong,|s|alcz,,alcz
018v,N010,#slong,|s|malcz,,malcz
018v,N011,#slong,|s|ey,,ey
018v,N011,#slong,|s|preng,,preng
018v,N012,#slong,hay|s||s|em,hay,|s|em
018v,N012,#slong,hay|s||s|em,hay|s|,em
018v,N013,#slong,|s|ich,,ich
018v,N014,#slong,ro|s|t,ro,t
018v,N014,#slong,|s|al|s|en,,al|s|en
018v,N014,#slong,|s|al|s|en,|s|al,en
018v,N017,#slong,|s|toß,,toß
018v,N019,#slong,|s|chuedt,,chuedt
018v,N020,#slong,|s|eich,,eich
018v,N021,#slong,we|s|a,we,a
018v,N023,#slong,|s|affrann,,affrann
019r,N001,#slong,be|s|toß,be,toß
019r,N001,#slong,e|s|ß,e,ß
019r,N001,#slong,|s|ech,,ech
019r,N003,#slong,|s|chu|s||s|el,,chu|s||s|el
019r,N003,#slong,|s|chu|s||s|el,|s|chu,|s|el
019r,N003,#slong,|s|chu|s||s|el,|s|chu|s|,el
019r,N003,#slong,|s|o,,o
019r,N004,#slong,i|s|t,i,t
019r,N006,#slong,|s|o,,o
019r,N006,#slong,wali|s|ch,wali,ch
019r,N007,#slong,|s|emel,,emel
019r,N008,#slong,|s|treich,,treich
019r,N009,#slong,ha|s|t,ha,t
019r,N010,#slong,|s|o,,o
019r,N011,#slong,|s|tat,,tat
019r,N012,#slong,|s|ecz,,ecz
019r,N012,#slong,fur|s|tar,fur,tar
019r,N013,#slong,|s|o,,o
019r,N014,#slong,ver|s|alcz,ver,alcz
019r,N015,#slong,a|s|chen,a,chen
019r,N015,#slong,|s|o,,o
019r,N016,#slong,a|s|chen,a,chen
019r,N016,#slong,|s|tupp,,tupp
019r,N016,#slong,|s|y,,y
019r,N016,#slong,|s|neid,,neid
019r,N016,#slong,|s|y,,y
019r,N017,#slong,|s|palt,,palt
019r,N018,#slong,vi|s|ch,vi,ch
019r,N018,#slong,|s|toß,,toß
019r,N018,#slong,|s|aluan,,aluan
019r,N018,#slong,|s|alcz,,alcz
019r,N019,#slong,vi|s|ch,vi,ch
019r,N019,#slong,be|s|preng,be,preng
019r,N019,#slong,|s|alcz,,alcz
019r,N020,#slong,aw|s||s|en,aw,|s|en
019r,N020,#slong,aw|s||s|en,aw|s|,en
019r,N020,#slong,ro|s|t,ro,t
019r,N021,#slong,al|s|o,al,o
019r,N021,#slong,mag|s|tu,mag,tu
019r,N022,#slong,brax|s|enn,brax,enn
019v,N002,#slong,|s|o,,o
019v,N002,#slong,|s|chupp,,chupp
019v,N003,#slong,au|s|,au,
019v,N003,#slong,al|s|o,al,o
019v,N003,#slong,al|s|o,al,o
019v,N004,#slong,|s|y,,y
019v,N005,#slong,mor|s|er,mor,er
019v,N006,#slong,|s|aluan,,aluan
019v,N006,#slong,|s|affriann,,affriann
019v,N006,#slong,|s|alz,,alz
019v,N007,#slong,be|s|preng,be,preng
019v,N007,#slong,|s|alcz,,alcz
019v,N008,#slong,|s|o,,o
019v,N009,#slong,fri|s|chen,fri,chen
019v,N009,#slong,|s|ein,,ein
019v,N010,#slong,fri|s|chen,fri,chen
019v,N010,#slong,a|s|chen,a,chen
019v,N010,#slong,|s|ey,,ey
019v,N011,#slong,|s|y,,y
019v,N012,#slong,|s|aluan,,aluan
019v,N012,#slong,ge|s|to|s||s|en,ge,to|s||s|en
019v,N012,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
019v,N012,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
019v,N013,#slong,|s|alcz,,alcz
019v,N015,#slong,|s|preng,,preng
019v,N015,#slong,|s|alcz,,alcz
019v,N016,#slong,|s|equitur,,equitur
019v,N018,#slong,|s|ein,,ein
019v,N018,#slong,ha|s|t,ha,t
019v,N019,#slong,|s|o,,o
019v,N019,#slong,|s|neyd,,neyd
019v,N019,#slong,|s|ew,,ew
019v,N021,#slong,|s|aluan,,aluan
019v,N022,#slong,|s|chonß,,chonß
019v,N022,#slong,|s|alcz,,alcz
020r,N001,#slong,|s|ey,,ey
020r,N001,#slong,|s|y,,y
020r,N004,#slong,|s|tockvi|s|ch,,tockvi|s|ch
020r,N004,#slong,|s|tockvi|s|ch,|s|tockvi,ch
020r,N005,#slong,|s|o,,o
020r,N005,#slong,|s|tock,,tock
020r,N005,#slong,vi|s|ch,vi,ch
020r,N006,#slong,|s|ein,,ein
020r,N006,#slong,wa|s||s|err,wa,|s|err
020r,N006,#slong,wa|s||s|err,wa|s|,err
020r,N007,#slong,|s|ten,,ten
020r,N008,#slong,e|s||s|ich,e,|s|ich
020r,N008,#slong,e|s||s|ich,e|s|,ich
020r,N011,#slong,|s|affran,,affran
020r,N011,#slong,|s|alz,,alz
020r,N011,#slong,|s|lach,,lach
020r,N012,#slong,|s|toß,,toß
020r,N012,#slong,vi|s|ch,vi,ch
020r,N012,#slong,trey|s|tundt,trey,tundt
020r,N015,#slong,|s|chell,,chell
020r,N015,#slong,|s|tockvi|s|ch,,tockvi|s|ch
020r,N015,#slong,|s|tockvi|s|ch,|s|tockvi,ch
020r,N015,#slong,|s|ew,,ew
020r,N016,#slong,|s|chudt,,chudt
020r,N018,#slong,|s|emel,,emel
020r,N018,#slong,|s|affran,,affran
020r,N019,#slong,|s|alcz,,alcz
020r,N021,#slong,|s|uppen,,uppen
020r,N021,#slong,|s|affrann,,affrann
020r,N022,#slong,vi|s|ch,vi,ch
020r,N022,#slong,|s|ulczen,,ulczen
020r,N023,#slong,|s|y,,y
020r,N023,#slong,pe|s|tendt,pe,tendt
020v,N001,#slong,|s|ey,,ey
020v,N003,#slong,|s|ey,,ey
020v,N003,#slong,|s|toß,,toß
020v,N003,#slong,|s|chuedt,,chuedt
020v,N004,#slong,|s|ulcz,,ulcz
020v,N004,#slong,i|s|t,i,t
020v,N004,#slong,|s|o,,o
020v,N004,#slong,be|s|tett,be,tett
020v,N005,#slong,|s|i,,i
020v,N005,#slong,i|s|t,i,t
020v,N006,#slong,arbay|s||s|en,arbay,|s|en
020v,N006,#slong,arbay|s||s|en,arbay|s|,en
020v,N007,#slong,er|s|t,er,t
020v,N008,#slong,go|s||s|en,go,|s|en
020v,N008,#slong,go|s||s|en,go|s|,en
020v,N008,#slong,|s|ewd,,ewd
020v,N008,#slong,arbay|s||s|en,arbay,|s|en
020v,N008,#slong,arbay|s||s|en,arbay|s|,en
020v,N009,#slong,|s|ewd,,ewd
020v,N009,#slong,|s|y,,y
020v,N010,#slong,|s|tat,,tat
020v,N010,#slong,|s|toß,,toß
020v,N010,#slong,mor|s|ar,mor,ar
020v,N012,#slong,|s|,,
020v,N013,#slong,|s|malcz,,malcz
020v,N014,#slong,|s|piß,,piß
020v,N016,#slong,hay|s||s|en,hay,|s|en
020v,N016,#slong,hay|s||s|en,hay|s|,en
020v,N017,#slong,arbay|s||s|en,arbay,|s|en
020v,N017,#slong,arbay|s||s|en,arbay|s|,en
020v,N018,#slong,chaltgo|s||s|en,chaltgo,|s|en
020v,N018,#slong,chaltgo|s||s|en,chaltgo|s|,en
020v,N019,#slong,|s|ewd,,ewd
020v,N019,#slong,arbay|s||s|en,arbay,|s|en
020v,N019,#slong,arbay|s||s|en,arbay|s|,en
020v,N019,#slong,|s|tat,,tat
020v,N020,#slong,|s|iblein,,iblein
020v,N020,#slong,|s|ch=u|s||s|el,,ch=u|s||s|el
020v,N021,#slong,|s|ch=u|s||s|el,|s|ch=u,|s|el
020v,N021,#slong,|s|ch=u|s||s|el,|s|ch=u|s|,el
020v,N022,#slong,|s|eniff,,eniff
020v,N023,#slong,|s|affran,,affran
021r,N001,#slong,be|s|teck,be,teck
021r,N002,#slong,|s|elbigen,,elbigen
021r,N003,#slong,|s|chu|s||s|el,,chu|s||s|el
021r,N003,#slong,|s|chu|s||s|el,|s|chu,|s|el
021r,N003,#slong,|s|chu|s||s|el,|s|chu|s|,el
021r,N003,#slong,gew|s|-s-,gew,-s-
021r,N007,#slong,|s|elbigen,,elbigen
021r,N007,#slong,|s|affrann,,affrann
021r,N008,#slong,bu|s|under,bu,under
021r,N008,#slong,|s|chu|s||s|el,,chu|s||s|el
021r,N008,#slong,|s|chu|s||s|el,|s|chu,|s|el
021r,N008,#slong,|s|chu|s||s|el,|s|chu|s|,el
